"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Shi Fu Restaurant Discotheques Pte Ltd",,"0","1 Pasir Ris Cl","Singapore",,"SG",,"+65 6581 4666","Restaurant","https://www.google.com/maps/search/?api=1&query=Shi%20Fu%20Restaurant%20Discotheques%20Pte%20Ltd&query_place_id=ChIJ4Qh_VrE92jERXowHAkT9sTQ"
"Kaveri Vegetarian Cuisine","3.3","186","60 Airport Blvd.","Singapore",,"SG",,,"South Indian restaurant","https://www.google.com/maps/search/?api=1&query=Kaveri%20Vegetarian%20Cuisine&query_place_id=ChIJU_Xcwo082jERVXEj7_Vu1ys"
"Different Taste Cafe & Restaurant","4.1","331","111 Frankel Ave","Singapore",,"SG","https://m.facebook.com/differenttasterestaurant/?ref=bookmarks","+65 6241 6518","Family restaurant","https://www.google.com/maps/search/?api=1&query=Different%20Taste%20Cafe%20%26%20Restaurant&query_place_id=ChIJC690iKYi2jERvmTCA-JjDn8"
"Quentin's the Eurasian Restaurant","4.2","569","139 Ceylon Rd, Level 1 Eurasian Heritage Gallery","Singapore",,"SG","http://www.quentins.com.sg/","+65 9008 3804","Restaurant","https://www.google.com/maps/search/?api=1&query=Quentin's%20the%20Eurasian%20Restaurant&query_place_id=ChIJCxTorhMY2jER96kxaVyOcZc"
"Cosmo Bar & Restaurant @ Capri Changi City","4.3","142","3 Changi Business Park Central 1, Lobby Restaurant","Singapore",,"SG","http://www.cosmodining.com.sg/","+65 6933 9878","Restaurant","https://www.google.com/maps/search/?api=1&query=Cosmo%20Bar%20%26%20Restaurant%20%40%20Capri%20Changi%20City&query_place_id=ChIJe_JPUaEP2jERRnm4-C_ZUZQ"
"Stella Seaside Lounge","4.2","1759","11 Changi Coast Walk","Singapore",,"SG","http://www.stella.com.sg/","+65 6214 9168","Lounge","https://www.google.com/maps/search/?api=1&query=Stella%20Seaside%20Lounge&query_place_id=ChIJL9EqqjAj2jERtpYeN4Ku0CQ"
"Tapas Club","3.8","472","78 Airport Blvd., #03 - 220 / 221 / 222","Singapore",,"SG","https://www.tapasclub.com/reservation","+65 9155 0906","Spanish restaurant","https://www.google.com/maps/search/?api=1&query=Tapas%20Club&query_place_id=ChIJ-5ab1M092jERypc0EaT6yfg"
"Sankranti Restaurant","4","412","1 Changi Business Park Cres, #01-14/15","Singapore",,"SG","http://www.sankrantihotels.com/","+65 6784 8498","Andhra restaurant","https://www.google.com/maps/search/?api=1&query=Sankranti%20Restaurant&query_place_id=ChIJ32TmINc82jEReBiRGm_1TgY"
"Chin Lee Restaurant","4.3","1502","115 Bedok North Rd, #01-285","Singapore",,"SG","http://chinlee.com.sg/#page","+65 6449 5454","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Chin%20Lee%20Restaurant&query_place_id=ChIJTT5t4Ek92jERFUegYdjoYU8"
"Buey Tahan See-Food Restaurant @ DTE","4.2","190","1 Pasir Ris Cl, #04-101 E!Hub","Singapore",,"SG","http://www.bueytahan.sg/","+65 8815 2024","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Buey%20Tahan%20See-Food%20Restaurant%20%40%20DTE&query_place_id=ChIJyZYEHDU92jERORi-XZS45ZE"
"Ding Heng Restaurant","3.9","36","963C Upper Changi Rd N, #01-11 Komo Shoppes","Singapore",,"SG",,"+65 9030 3323","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Ding%20Heng%20Restaurant&query_place_id=ChIJWzjA2SQ92jEReBN_3TEKkH4"
"Le Aranda Restaurant",,"0","60 Pasir Ris Dr 3","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Le%20Aranda%20Restaurant&query_place_id=ChIJ33KPErE92jERO1p6YbwdXG4"
"Crystal Jade La Mian Xiao Long Bao","3.1","204","80 Airport Boulevard, Changi Airport T1 #03-54 Departure, Level 3 Transit Lounge East","Singapore",,"SG","http://www.crystaljade.com/","+65 6542 3158","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Crystal%20Jade%20La%20Mian%20Xiao%20Long%20Bao&query_place_id=ChIJw8ER8ok82jERXI4IDmEOzNY"
"Hong Kong Street Family Restaurant Bedok 香港街","4.1","451","430 Upper Changi Rd, #01-67","Singapore",,"SG",,"+65 6245 3881","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Hong%20Kong%20Street%20Family%20Restaurant%20Bedok%20%E9%A6%99%E6%B8%AF%E8%A1%97&query_place_id=ChIJ34jrBNQi2jER8TS0jo_zrsY"
"Nandhana's restaurant Eastpoint Simei","3.4","169","Simei Street 1",,,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Nandhana's%20restaurant%20Eastpoint%20Simei&query_place_id=ChIJ9ciIgO892jERUNJPC3z_jKA"
"Banjara restaurant","4.4","120","6 Changi Business Park Ave 1 North Tower. Food ALLEY, #01-32 ESR, UE BizHub East","Singapore",,"SG","http://www.banjara.com.sg/","+65 6214 0402","Restaurant","https://www.google.com/maps/search/?api=1&query=Banjara%20restaurant&query_place_id=ChIJjWk9QGg92jERiH2RTxmnpw0"
"AL Mubin Restaurant 24hr","2.9","39","Changi Village Rd, #1","Singapore",,"SG",,"+65 6904 0145","Restaurant","https://www.google.com/maps/search/?api=1&query=AL%20Mubin%20Restaurant%2024hr&query_place_id=ChIJ5xVATtY92jERklxpDYzsNeU"
"terra Tokyo Italian","4.4","297","54 Tras St","Singapore",,"SG","http://www.terraseita.com/","+65 9751 2145","Italian restaurant","https://www.google.com/maps/search/?api=1&query=terra%20Tokyo%20Italian&query_place_id=ChIJH8QyMG0Z2jERlvBEI9CfCXw"
"Long Phụng Vietnamese Restaurant","5","1",,,,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Long%20Ph%E1%BB%A5ng%20Vietnamese%20Restaurant&query_place_id=ChIJTfU8BlUZ2jERIyQnv2riHZY"
"Restaurant JAG","4.8","279","41 Robertson Quay, #02-02 STPI Creative Workshop and Gallery","Singapore",,"SG","https://www.restaurantjag.com/","+65 6871 8973","Restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20JAG&query_place_id=ChIJKf8-B1IZ2jERKoqDakRkZy0"
"Bochinche","4.5","1153","27 Club St","Singapore",,"SG","http://www.bochinche.com.sg/","+65 6235 4990","Argentinian restaurant","https://www.google.com/maps/search/?api=1&query=Bochinche&query_place_id=ChIJRaI_LpwZ2jERMm8ay4IzPlk"
"Fleur De Sel Le Restaurant","4.5","274","64 Tras St","Singapore",,"SG","http://www.fleurdesel.com.sg/","+65 6222 6861","French restaurant","https://www.google.com/maps/search/?api=1&query=Fleur%20De%20Sel%20Le%20Restaurant&query_place_id=ChIJp2UFL20Z2jERJC_y2icO1kg"
"一品居中餐馆 Yi Pin Ju Chinese Restaurant","4.1","95","6 Lim Teck Kim Rd","Singapore",,"SG","https://yi-pin-ju-chinese-restaurant.business.site/?m=true","+65 8835 5376","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E5%93%81%E5%B1%85%E4%B8%AD%E9%A4%90%E9%A6%86%20Yi%20Pin%20Ju%20Chinese%20Restaurant&query_place_id=ChIJI4F4E9gX2jER5hctkziKQaI"
"Restaurant Ibid","4.9","760","18 N Canal Rd","Singapore",,"SG","https://www.restaurantibid.com/","+65 9151 8698","Asian fusion restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Ibid&query_place_id=ChIJzUZNrgsZ2jER2epSYaG6Gyg"
"Restaurant Fiz","4.8","29","21 Tg Pagar Rd, #01-01/02 Next to the Fairfield Methodist Church","Singapore",,"SG","http://www.restaurantfiz.sg/","+65 9679 8021","Fine dining restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Fiz&query_place_id=ChIJJ8s24l8Z2jERmHd_s9Vxa1s"
"White Restaurant (VivoCity)","4.5","256","1 HarbourFront Walk, #02-121/122 VivoCity","Singapore",,"SG","https://whiterestaurant.com.sg/","+65 6592 0726","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=White%20Restaurant%20(VivoCity)&query_place_id=ChIJe4R8RAoZ2jERGK0W6aIiKU4"
"Etna Italian Restaurant (Duxton)","4.5","983","49/50 Duxton Rd","Singapore",,"SG","http://www.etnaitalianrestaurant.com/","+65 6220 5513","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Etna%20Italian%20Restaurant%20(Duxton)&query_place_id=ChIJVQ_zFW0Z2jERmvcYiSmIuSk"
"KWEE ZEEN","3.7","213","2 Bukit Manis Rd, Sentosa","Singapore",,"SG","https://restaurantsandbars.accor.com/fr/restaurant/9474_R002?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps&y_source=1_MzkxMDAxMTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","+65 6708 8366","Restaurant","https://www.google.com/maps/search/?api=1&query=KWEE%20ZEEN&query_place_id=ChIJSwxxza4e2jERCRLenKJJs1M"
"Pura Brasa Singapore","4.3","1429","5 Wallich St, #01-16","Singapore",,"SG","https://www.purabrasa.com/singapore/","+65 6386 9678","Spanish restaurant","https://www.google.com/maps/search/?api=1&query=Pura%20Brasa%20Singapore&query_place_id=ChIJAcojGBMZ2jERgPMPzf89eaw"
"Syun","4","137","8 Sentosa Gateway, Ave8","Singapore",,"SG","https://www.rwsentosa.com/en/restaurants/signature-restaurants/syun","+65 6577 6867","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Syun&query_place_id=ChIJ-zgVQv4b2jERecxX2O3ERyM"
"Noodle Place Restaurant",,"0","201 Keppel Rd","Singapore",,"SG",,"+65 6733 3171","Fusion restaurant","https://www.google.com/maps/search/?api=1&query=Noodle%20Place%20Restaurant&query_place_id=ChIJoZiROVkZ2jERe_KomCaUFmE"
"Al Zara Restaurant","3.3","12","104 Jurong E St 13","Singapore",,"SG",,,"Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Zara%20Restaurant&query_place_id=ChIJlSCN3ioR2jER2KNvxDGjlMs"
"Yue Private Dining 悦私宴","4.7","50","1 Gunner Ln, Sentosa","Singapore",,"SG","http://www.hiddenjoy.com.sg/","+65 8628 6818","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Yue%20Private%20Dining%20%E6%82%A6%E7%A7%81%E5%AE%B4&query_place_id=ChIJ5eSpZeAZ2jEREuppWPqE0nE"
"Sona's Grill Restaurant","4.7","316","12 Gopeng St, #01- 82/83 Icon Village","Singapore",,"SG","https://www.sonasgrill.com/","+65 9152 0504","North Indian restaurant","https://www.google.com/maps/search/?api=1&query=Sona's%20Grill%20Restaurant&query_place_id=ChIJoSetvFUZ2jERant-TtHCdLQ"
"Gravy Restaurant and Bar","4.6","484","1 Hoe Chiang Rd","Singapore",,"SG","https://www.gravy.sg/","+65 9101 5824","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Gravy%20Restaurant%20and%20Bar&query_place_id=ChIJ1x23LOUZ2jERKyDnoUa9HH4"
"Jang San Korean Restaurant 장산왕족발","4.8","54","1 W Coast Dr, #01-107","Singapore",,"SG","http://jangsankoreanrestaurant.oddle.me/","+65 8679 4622","Restaurant","https://www.google.com/maps/search/?api=1&query=Jang%20San%20Korean%20Restaurant%20%EC%9E%A5%EC%82%B0%EC%99%95%EC%A1%B1%EB%B0%9C&query_place_id=ChIJH2qMV_Ab2jERmx2LbOg0S1Y"
"Chindamani Indian Restaurant Pte Ltd","4.7","3","1 Wholesale Centre, #02-11","Singapore",,"SG",,,"Indian restaurant","https://www.google.com/maps/search/?api=1&query=Chindamani%20Indian%20Restaurant%20Pte%20Ltd&query_place_id=ChIJQYTCTWwb2jERPT6aFAHtigI"
"Sakunthala's Restaurant - SAFRA Mount Faber","3.9","218","2 Telok Blangah Way #01-07 SAFRA, Mount Faber","Singapore",,"SG","https://www.sakunthalas.com/","+65 6261 0314","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Sakunthala's%20Restaurant%20-%20SAFRA%20Mount%20Faber&query_place_id=ChIJ4w9Rwbwb2jERbaN2kBT1Eqw"
"Chang Lai Ju Seafood BBQ Restaurant","3.7","10","90 Boon Place, Savoy Theatre","Singapore",,"SG",,"+65 8387 3971","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Chang%20Lai%20Ju%20Seafood%20BBQ%20Restaurant&query_place_id=ChIJhYB_Y5kP2jERuAuMttWUkHM"
"KNS Restaurant","1.9","40","491 Jurong West Ave 1, #01-149 Jurongville@Avenue 1","Singapore",,"SG","https://knsrestaurant.com/","+65 6816 8944","Indian restaurant","https://www.google.com/maps/search/?api=1&query=KNS%20Restaurant&query_place_id=ChIJZRgFnAEP2jERKjUYAYIq4_Y"
"The Butcher's Wife","4.5","852","19 Yong Siak St","Singapore",,"SG",,"+65 6221 9307","Gluten-free restaurant","https://www.google.com/maps/search/?api=1&query=The%20Butcher's%20Wife&query_place_id=ChIJHUbTUG8Z2jERA3V0ZdF4Pw0"
"Charlie's Restaurant & Bar (Boat Quay)","4.2","378","32 Boat Quay","Singapore",,"SG","http://www.charlies.com.sg/","+65 6533 5880","Restaurant","https://www.google.com/maps/search/?api=1&query=Charlie's%20Restaurant%20%26%20Bar%20(Boat%20Quay)&query_place_id=ChIJDx3vzwsZ2jER6ydTL0thLm0"
"Yi Jia Le Wah Chye Seafood Restaurant","3.8","77","546 Jurong West Street 42, Block 546 Block 546","Singapore",,"SG","https://eatbook.sg/jurong-zi-char/","+65 9662 3055","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Yi%20Jia%20Le%20Wah%20Chye%20Seafood%20Restaurant&query_place_id=ChIJx_dc8MQP2jERD0D5st2HByI"
"AHTTI Korean Restaurant","4.2","239","2 Venture Dr, #02-43 Vision Exchange","Singapore",,"SG","https://www.instagram.com/ahtti_kr/","+65 6803 9341","Korean restaurant","https://www.google.com/maps/search/?api=1&query=AHTTI%20Korean%20Restaurant&query_place_id=ChIJ80ZPPvUR2jERsK-jEZy1Owc"
"Bountiful Restaurant","3.2","32",,"Singapore",,"SG",,"+65 6270 3323","Restaurant","https://www.google.com/maps/search/?api=1&query=Bountiful%20Restaurant&query_place_id=ChIJMQiFIdAb2jERK3knfICI9Cc"
"You Le Tian Seafood Restaurant","3.1","33","498 Jurong West Street 41","Singapore",,"SG",,"+65 6564 6589","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=You%20Le%20Tian%20Seafood%20Restaurant&query_place_id=ChIJwdNgut4P2jERADBq9nQIGc8"
"ANJU","4.4","349","62 Tras St","Singapore",,"SG","http://anju.com.sg/","+65 6612 1172","Korean restaurant","https://www.google.com/maps/search/?api=1&query=ANJU&query_place_id=ChIJlQEbYh4Z2jERCmO7X7rN_c0"
"Ever Dragon Family Restaurant","4.2","177","24 Bendemeer Rd, #01 541","Singapore",,"SG",,"+65 6295 1929","Family restaurant","https://www.google.com/maps/search/?api=1&query=Ever%20Dragon%20Family%20Restaurant&query_place_id=ChIJV0YWiNEZ2jERJCb2BdUtFww"
"KNS Restaurant","2.8","78","346 Jurong East Street 31, #01-73 Yuhua Place","Singapore",,"SG","https://knsrestaurant.com/","+65 8234 5543","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=KNS%20Restaurant&query_place_id=ChIJayQQ_q8R2jERLJbAEjVYqk0"
"Da Luca Italian Restaurant","4.3","645","1 Goldhill Plaza, #01-19/21","Singapore",,"SG",,"+65 6258 4846","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Da%20Luca%20Italian%20Restaurant&query_place_id=ChIJZ27Ex-cZ2jERvJAsBMsgDak"
"Himawari Japanese Restaurant","4.4","965","991B Alexandra Rd, #01-08/09","Singapore",,"SG","http://www.himawari.com.sg/","+65 6272 1110","Authentic Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Himawari%20Japanese%20Restaurant&query_place_id=ChIJFdruaMEb2jERMCmyEfu4Tws"
"Wrap City - North Indian Vegetarian Restaurant","4.7","37","2 Venture Dr, #02-31 Vision Exchange","Singapore",,"SG","https://wrapcity.com.sg/","+65 6980 6648","Vegetarian restaurant","https://www.google.com/maps/search/?api=1&query=Wrap%20City%20-%20North%20Indian%20Vegetarian%20Restaurant&query_place_id=ChIJnSNybkIR2jERahLru0rbhmo"
"KFC","2.9","79","301 Upper Thomson Rd, #02-27/28/29 Thomson Plaza","Singapore",,"SG","https://www.kfc.com.sg/","+65 6456 9816","Fast food restaurant","https://www.google.com/maps/search/?api=1&query=KFC&query_place_id=ChIJC_JDKDAX2jERvXPsu5ZQ5sQ"
"Cui Xiang Yuan Restaurant 翠香园餐馆","4.5","54","BLK.61 Telok Blangah Heights, #01-121","Singapore",,"SG",,,"Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Cui%20Xiang%20Yuan%20Restaurant%20%E7%BF%A0%E9%A6%99%E5%9B%AD%E9%A4%90%E9%A6%86&query_place_id=ChIJw04Tl9A92jERjjxFhTVx3Kk"
"Pixy Restaurant & Bar","4.6","244","16 Mohamed Sultan Rd","Singapore",,"SG","https://www.pixycuisine.com/","+65 9171 7682","Restaurant","https://www.google.com/maps/search/?api=1&query=Pixy%20Restaurant%20%26%20Bar&query_place_id=ChIJOxhp1J4Z2jERaBk4Dk_0J_I"
"Sushi Take-Out","4.1","326","490 Lor 6 Toa Payoh, #01-22 HDB Hub","Singapore",,"SG","http://www.sushiexpress.com.sg/menu/sushitakeout","+65 6592 7404","Sushi takeaway","https://www.google.com/maps/search/?api=1&query=Sushi%20Take-Out&query_place_id=ChIJeSkh6lAX2jER7nVBv-KITt0"
"NAYANA Kpop Cafe & Restaurant@Poiz, Central Singapore, nice late supper Korean food, indoor pet friendly, vegetarian options","4.6","517","51 Upper Serangoon Rd, #01-28 Poiz Center","Singapore",,"SG","http://www.yuppylicious.com/","+65 6281 0339","Korean restaurant","https://www.google.com/maps/search/?api=1&query=NAYANA%20Kpop%20Cafe%20%26%20Restaurant%40Poiz%2C%20Central%20Singapore%2C%20nice%20late%20supper%20Korean%20food%2C%20indoor%20pet%20friendly%2C%20vegetarian%20options&query_place_id=ChIJOa1bx0YX2jERXyVUog9SI2E"
"Miyabi Japanese Restaurant","4.2","91","1 Plymouth Ave, Level 2 Raffles Town Club","Singapore",,"SG","https://www.rafflestownclub.com.sg/miyabi-japanese-restaurant","+65 6357 3335","Restaurant","https://www.google.com/maps/search/?api=1&query=Miyabi%20Japanese%20Restaurant&query_place_id=ChIJ04oiK_kZ2jERX0ctMP0WwiY"
"McDonald's Toa Payoh SAFRA","4.1","819","293 Lorong 6 Toa Payoh #01-02, SAFRA, Club. Singapore","Singapore",,"SG","https://www.mcdonalds.com.sg/","+65 6777 3777","Hamburger restaurant","https://www.google.com/maps/search/?api=1&query=McDonald's%20Toa%20Payoh%20SAFRA&query_place_id=ChIJ7_OCQL4X2jERkB9iRMcfRp0"
"McDonald's Toa Payoh Central","4","829","600 Lor 4 Toa Payoh, #01-02","Singapore",,"SG","https://www.mcdonalds.com.sg/","+65 6777 3777","Hamburger restaurant","https://www.google.com/maps/search/?api=1&query=McDonald's%20Toa%20Payoh%20Central&query_place_id=ChIJt2Gs1mUX2jERzGDW_F13xK0"
"Sin Ming Roti Prata Faisal & Aziz Curry Muslim Food","4.2","1514","24 Sin Ming Rd, #01-51","Singapore",,"SG","https://m.facebook.com/pages/Sin-Ming-Roti-Prata/1596758203751915","+65 6453 3893","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Sin%20Ming%20Roti%20Prata%20Faisal%20%26%20Aziz%20Curry%20Muslim%20Food&query_place_id=ChIJLx5D1iQX2jERYY_BY9npD6s"
"Al Borgo Italian Restaurant","4.3","429","383 Bukit Timah Rd, #01-02","Singapore",,"SG","http://www.alborgo.asia/","+65 9772 1680","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Borgo%20Italian%20Restaurant&query_place_id=ChIJMZS0f_kZ2jERS9Z6l2Jnw9g"
"Ariff's Restaurant","3.7","15","253 Serangoon Central Dr","S",,"SG",,,"Indian restaurant","https://www.google.com/maps/search/?api=1&query=Ariff's%20Restaurant&query_place_id=ChIJZdCkU_cX2jERLycswcT17xk"
"Al Fatthah Food Expo Restaurant","3","7","177 Toa Payoh Central, #01-102","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Fatthah%20Food%20Expo%20Restaurant&query_place_id=ChIJbyBdkEUX2jERLvA4cBV81Jg"
"The Café & Terrace Restaurant","3.9","61","1 Plymouth Ave, Level 2 Raffles Town Club","Singapore",,"SG","https://www.rafflestownclub.com.sg/cafe-terrace","+65 6357 3332","Fusion restaurant","https://www.google.com/maps/search/?api=1&query=The%20Caf%C3%A9%20%26%20Terrace%20Restaurant&query_place_id=ChIJFUNR1fgZ2jER8_PFL26c8Ao"
"Ameeda Indian Muslim Food","2.5","18","203A Toa Payoh N, Block 203","Singapore",,"SG",,,"Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Ameeda%20Indian%20Muslim%20Food&query_place_id=ChIJYxqpfIsX2jERai_BofBDf38"
"Cheese Story Mookata Buffet","4","514","31 Ah Hood Rd, #01-07","Singapore",,"SG","https://m.facebook.com/CheeseStoryMookata/?locale2=zh_CN","+65 8678 7876","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Cheese%20Story%20Mookata%20Buffet&query_place_id=ChIJ4R23gbQZ2jER85M9uwxu0d8"
"Nam Kee Chicken Rice Restaurant","4.1","677","201 Upper Thomson Rd","Singapore",,"SG","https://namkeechickenricerestaurant.oddle.me/en_SG","+65 9637 9168","Chicken restaurant","https://www.google.com/maps/search/?api=1&query=Nam%20Kee%20Chicken%20Rice%20Restaurant&query_place_id=ChIJOSk7WzoX2jERZg1a5k6QeBU"
"BerryGood Restaurant","4.1","29","47 Lor 6 Toa Payoh, #01-140 Block 47","Singapore",,"SG","https://berrygood.sg/",,"Restaurant","https://www.google.com/maps/search/?api=1&query=BerryGood%20Restaurant&query_place_id=ChIJHcV6AvkX2jER7jBJF15c9i4"
"Otou-San Hokkaido Donburi","4.5","114","20 Ah Hood Rd, #01-12 Zhongshan Mall","Singapore",,"SG","https://order.otousan.com.sg/","+65 9768 8330","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Otou-San%20Hokkaido%20Donburi&query_place_id=ChIJAVmVMLQX2jER4k5CEjK_6FE"
"Al Hadheerah Restaurant (HDB Hub)","3.1","37","480 Lor 6 Toa Payoh, #B1- 01","Singapore",,"SG",,"+65 8552 2899","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Hadheerah%20Restaurant%20(HDB%20Hub)&query_place_id=ChIJr1OjVzAX2jERjUxPMGO2JVE"
"A-Roy Thai Restaurant","4.1","678","Thomson Rd, 238号Novena Square#03-61/64","Velocity",,"SG","http://www.aroythai.com.sg/","+65 6338 3880","Thai restaurant","https://www.google.com/maps/search/?api=1&query=A-Roy%20Thai%20Restaurant&query_place_id=ChIJ3ZltdOcZ2jERI_nSocpcfhk"
"Fireside","4.8","24","31 Ocean Way, #01 - 15","Singapore",,"SG","/url?q=https://www.fireside.sg/&opi=79508299&sa=U&ved=0ahUKEwj00sWEneKEAxUxSTABHZHTD6MQ61gIGigQ&usg=AOvVaw0dF57DqXEWLIDU2K_x4RPk","+65 8181 6200","Restaurant","https://www.google.com/maps/search/?api=1&query=Fireside&query_place_id=ChIJicDpowMf2jERxlf5XQmczW8"
"Osia Steak and Seafood Grill","4.2","414","8 Sentosa Gateway Ave8, #02-140 & 141","Singapore",,"SG","/url?q=https://www.rwsentosa.com/en/restaurants/signature-restaurants/osia-steak-and-seafood-grill&opi=79508299&sa=U&ved=0ahUKEwjl8ayCneKEAxWgRjABHZubBz8Q61gIGCgO&usg=AOvVaw3YUatFUxO0s_zFso7BM35Q","+65 6577 6560","Modern Australian restaurant","https://www.google.com/maps/search/?api=1&query=Osia%20Steak%20and%20Seafood%20Grill&query_place_id=ChIJufG1t1UZ2jERqqP4QaIoTzc"
"Rock Bar Burger & Steakhouse","4.1","284","31 Ocean Way, #01 - 06","Singapore",,"SG","/url?q=https://www.rockbarburgersteakhouse.sg/&opi=79508299&sa=U&ved=0ahUKEwi89dKJneKEAxV5RzABHUyCDDYQ61gIGigQ&usg=AOvVaw0ag9sDQsciIARAndQOsot9","+65 6694 0994","Family restaurant","https://www.google.com/maps/search/?api=1&query=Rock%20Bar%20Burger%20%26%20Steakhouse&query_place_id=ChIJs9zrSIEZ2jERPFV8lMbgNPk"
"WOK°15 Kitchen","4.4","299","#01-01 11 Cove Drive, Sentosa Cove","Singapore",,"SG","/url?q=https://one15marina.com/dining/wok-15-kitchen/&opi=79508299&sa=U&ved=0ahUKEwiq0N6HneKEAxVjRDABHWh2BnMQ61gIGCgO&usg=AOvVaw2ApAevewXlmSqSW0kO6Tlc","+65 6305 6998","Restaurant","https://www.google.com/maps/search/?api=1&query=WOK%C2%B015%20Kitchen&query_place_id=ChIJfRsaqLYe2jERoKBUK2tvw8Q"
"Blue Lotus Singapore (Chinese Eating House)","4.3","226","31 Ocean Way, #01 - 13 Quayside Isle","Singapore",,"SG","/url?q=http://www.bluelotus.com.sg/&opi=79508299&sa=U&ved=0ahUKEwj5rLuLneKEAxU7gIQIHZs3A3cQ61gIHSgS&usg=AOvVaw2lhvN46ygi3foi2DRRdpzG","+65 9781 1663","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Blue%20Lotus%20Singapore%20(Chinese%20Eating%20House)&query_place_id=ChIJIchqf7Ye2jERQcR7gSmdVjA"
"the kitchen table","4.1","360","21 Ocean Way, Sentosa","Singapore",,"SG","/url?q=https://www.thekitchentable.sg/&opi=79508299&sa=U&ved=0ahUKEwiF3-uXneKEAxWzSDABHTfLCqcQ61gIGigQ&usg=AOvVaw3GSD_DEqS34-XU7EddAixj","+65 6808 7268","Restaurant","https://www.google.com/maps/search/?api=1&query=the%20kitchen%20table&query_place_id=ChIJFQjWe7Ye2jERp81YJMFE3vE"
"Buddy Hoagies Steak & Grill Restaurant (Bedok)","4.2","700","11 Bedok North Street 1, #01-27 Heartbeat @ Bedok","Singapore",,"SG","/url?q=http://www.buddyhoagies.com.sg/&opi=79508299&sa=U&ved=0ahUKEwi2t6CdneKEAxUhk4QIHVD3DXgQ61gIHSgS&usg=AOvVaw0UXu4-Os_UDNrYnLiqb0HK","+65 6282 8850","Western restaurant","https://www.google.com/maps/search/?api=1&query=Buddy%20Hoagies%20Steak%20%26%20Grill%20Restaurant%20(Bedok)&query_place_id=ChIJazF3vkw92jERvK_t52d6Nwo"
"SKIRT Restaurant","4.3","506","21 Ocean Way","Singapore",,"SG","/url?q=https://www.skirt.sg/&opi=79508299&sa=U&ved=0ahUKEwjqxKudneKEAxU3ibAFHQqBCbAQ61gIGSgO&usg=AOvVaw2DkwLECnlnV1P6SzajjZPb","+65 6808 7278","Steak house","https://www.google.com/maps/search/?api=1&query=SKIRT%20Restaurant&query_place_id=ChIJFQjWe7Ye2jER-Q54GE9iyqs"
"Quayside Isle","4.4","909","31 Ocean Way","Singapore",,"SG","/url?q=http://www.quaysideisle.com/&opi=79508299&sa=U&ved=0ahUKEwiU3bedneKEAxVhTjABHcBOAdYQ61gIGCgO&usg=AOvVaw38IINFH3Se65h2CL_Uktyu","+65 6887 3502","Restaurant","https://www.google.com/maps/search/?api=1&query=Quayside%20Isle&query_place_id=ChIJ01fgzLUe2jERxlhvImcbZ7g"
